"Connect ID","Node A","Node B","Node C","Node D","Node E","Node F","Node G","Node H"
"8286","8589937035","25769804820","","","","","",""
"8287","8589937036","8589937251","8589937262","","","","",""
"8288","8589937037","8589937162","","","","","",""
"8289","8589937037","25769804821","8589937103","","","","",""
"8290","8589937038","25769804822","","","","","",""
"8291","8589937039","8589937082","","","","","",""
"8292","8589937039","25769804823","","","","","",""
"8293","8589937040","25769804824","8589937042","","","","",""
"8294","8589937040","8589937108","8589937161","","","","",""
"8295","8589937041","25769804825","8589937195","","","","",""
"8296","8589937042","25769804826","8589937093","","","","",""
"8297","8589937043","8589937046","8589937179","8589937238","","","",""
"8298","8589937043","25769804827","","","","","",""
"8299","8589937044","25769804828","8589937250","","","","",""
"8300","8589937044","25769804829","8589937297","","","","",""
"8301","8589937045","8589937092","","","","","",""
"8302","8589937046","8589937274","","","","","",""
"8303","8589937047","8589937197","","","","","",""
"8304","8589937048","8589937134","","","","","",""
"8305","8589937048","8589937217","8589937224","","","","",""
"8306","8589937049","25769804830","","","","","",""
"8307","8589937050","25769804831","8589937093","","","","",""
"8308","8589937051","25769804832","","","","","",""
"8309","8589937052","25769804833","8589937089","","","","",""
"8310","8589937053","8589937239","","","","","",""
"8311","8589937053","8589937061","","","","","",""
"8312","8589937055","8589937071","8589937156","","","","",""
"8313","8589937055","25769804834","","","","","",""
"8314","8589937057","8589937188","","","","","",""
"8315","8589937058","25769804835","8589937098","","","","",""
"8316","8589937059","8589937315","","","","","",""
"8317","8589937059","8589937193","","","","","",""
"8318","8589937061","8589937291","","","","","",""
"8319","8589937062","8589937087","","","","","",""
"8320","8589937062","25769804836","","","","","",""
"8321","8589937063","25769804837","","","","","",""
"8322","8589937064","8589937139","","","","","",""
"8323","8589937065","8589937216","","","","","",""
"8324","8589937066","25769804838","8589937212","","","","",""
"8325","8589937066","25769804839","8589937129","","","","",""
"8326","8589937067","8589937194","8589937266","8589937279","","","",""
"8327","8589937067","25769804840","","","","","",""
"8328","8589937068","8589937111","","","","","",""
"8329","8589937069","8589937090","8589937183","","","","",""
"8330","8589937070","8589937160","","","","","",""
"8331","8589937072","8589937218","","","","","",""
"8332","8589937072","8589937207","","","","","",""
"8333","8589937073","25769804841","8589937137","","","","",""
"8334","8589937073","25769804842","","","","","",""
"8335","8589937074","25769804843","8589937126","","","","",""
"8336","8589937074","8589937083","","","","","",""
"8337","8589937075","25769804844","8589937146","","","","",""
"8338","8589937076","8589937171","","","","","",""
"8339","8589937076","25769804845","","","","","",""
"8340","8589937077","25769804846","","","","","",""
"8341","8589937078","8589937099","","","","","",""
"8342","8589937079","8589937110","8589937211","","","","",""
"8343","8589937079","25769804847","","","","","",""
"8344","8589937080","25769804848","","","","","",""
"8345","8589937081","8589937159","8589937169","","","","",""
"8346","8589937081","25769804849","","","","","",""
"8347","8589937082","8589937138","","","","","",""
"8348","8589937083","25769804850","","","","","",""
"8349","8589937085","25769804851","8589937200","","","","",""
"8350","8589937085","25769804852","8589937203","","","","",""
"8351","8589937086","8589937116","8589937124","","","","",""
"8352","8589937086","25769804853","8589937152","","","","",""
"8353","8589937087","8589937118","","","","","",""
"8354","8589937089","25769804854","8589937172","","","","",""
"8355","8589937091","25769804855","8589937191","","","","",""
"8356","8589937091","25769804856","","","","","",""
"8357","8589937094","25769804857","","","","","",""
"8358","8589937095","8589937098","","","","","",""
"8359","8589937096","25769804858","8589937190","","","","",""
"8360","8589937096","25769804859","","","","","",""
"8361","8589937097","25769804860","8589937181","","","","",""
"8362","8589937097","25769804861","8589937117","","","","",""
"8363","8589937099","8589937120","","","","","",""
"8364","8589937100","25769804862","","","","","",""
"8365","8589937101","8589937104","","","","","",""
"8366","8589937102","8589937105","","","","","",""
"8367","8589937103","25769804863","8589937113","","","","",""
"8368","8589937104","25769804864","","","","","",""
"8369","8589937105","25769804865","8589937142","","","","",""
"8370","8589937106","25769804866","8589937256","","","","",""
"8371","8589937107","8589937190","","","","","",""
"8372","8589937108","25769804867","","","","","",""
"8373","8589937109","25769804868","8589937192","","","","",""
"8374","8589937109","25769804869","","","","","",""
"8375","8589937110","25769804870","","","","","",""
"8376","8589937111","25769804871","8589937199","","","","",""
"8377","8589937112","25769804872","8589937172","","","","",""
"8378","8589937112","8589937157","","","","","",""
"8379","8589937113","25769804873","","","","","",""
"8380","8589937114","8589937241","","","","","",""
"8381","8589937114","8589937187","","","","","",""
"8382","8589937115","8589937204","8589937222","8589937311","","","",""
"8383","8589937115","25769804874","","","","","",""
"8384","8589937116","25769804875","","","","","",""
"8385","8589937117","25769804876","","","","","",""
"8386","8589937119","8589937128","","","","","",""
"8387","8589937120","25769804877","","","","","",""
"8388","8589937121","8589937182","8589937196","","","","",""
"8389","8589937121","25769804878","8589937205","","","","",""
"8390","8589937122","8589937169","","","","","",""
"8391","8589937122","8589937336","","","","","",""
"8392","8589937123","25769804879","8589937176","","","","",""
"8393","8589937124","25769804880","8589937263","","","","",""
"8394","8589937127","25769804881","","","","","",""
"8395","8589937128","8589937142","","","","","",""
"8396","8589937129","25769804882","","","","","",""
"8398","8589937131","25769804883","","","","","",""
"8399","8589937132","25769804884","","","","","",""
"8400","8589937133","25769804885","8589937186","","","","",""
"8401","8589937134","25769804886","8589937135","","","","",""
"8402","8589937135","8589937146","","","","","",""
"8404","8589937137","8589937273","8589937309","","","","",""
"8405","8589937138","25769804887","8589937148","","","","",""
"8406","8589937139","25769804888","","","","","",""
"8407","8589937141","25769804889","8589937216","","","","",""
"8408","8589937141","25769804890","","","","","",""
"8409","8589937144","25769804891","8589937205","","","","",""
"8410","8589937145","8589937152","8589937210","","","","",""
"8411","8589937145","25769804892","","","","","",""
"8412","8589937147","8589937184","","","","","",""
"8413","8589937147","8589937204","","","","","",""
"8414","8589937149","25769804893","8589937150","","","","",""
"8415","8589937151","25769804894","8589937168","","","","",""
"8416","8589937151","25769804895","","","","","",""
"8417","8589937153","8589937277","","","","","",""
"8418","8589937154","8589937185","","","","","",""
"8419","8589937155","25769804896","8589937201","","","","",""
"8420","8589937158","25769804897","","","","","",""
"8421","8589937160","8589937180","","","","","",""
"8422","8589937161","25769804898","","","","","",""
"8424","8589937164","25769804899","","","","","",""
"8425","8589937167","8589937179","8589937196","","","","",""
"8426","8589937168","25769804900","8589937214","","","","",""
"8427","8589937171","8589937199","","","","","",""
"8428","8589937174","8589937208","","","","","",""
"8429","8589937176","25769804901","","","","","",""
"8430","8589937178","8589937214","","","","","",""
"8431","8589937180","25769804902","","","","","",""
"8432","8589937181","8589937276","8589937297","","","","",""
"8433","8589937182","25769804903","8589937188","","","","",""
"8434","8589937183","25769804904","","","","","",""
"8435","8589937186","25769804905","","","","","",""
"8436","8589937187","8589937299","","","","","",""
"8437","8589937197","25769804906","","","","","",""
"8438","8589937201","25769804907","","","","","",""
"8439","8589937206","25769804908","","","","","",""
"8440","8589937207","8589937219","","","","","",""
"8441","8589937208","25769804909","","","","","",""
"8442","8589937209","25769804910","","","","","",""
"8443","8589937210","25769804911","","","","","",""
"8444","8589937213","25769804912","","","","","",""
"8445","8589937215","25769804913","","","","","",""
"8446","8589937219","8589937277","","","","","",""
"8447","8589937220","8589937235","8589937244","","","","",""
"8448","8589937220","25769804914","","","","","",""
"8449","8589937221","8589937299","","","","","",""
"8450","8589937221","8589937254","","","","","",""
"8451","8589937222","25769804915","8589937230","","","","",""
"8452","8589937223","8589937240","","","","","",""
"8453","8589937223","25769804916","","","","","",""
"8454","8589937224","25769804917","","","","","",""
"8455","8589937225","8589937338","","","","","",""
"8456","8589937226","25769804918","8589937234","","","","",""
"8457","8589937227","25769804919","","","","","",""
"8458","8589937228","8589937243","8589937269","8589937300","","","",""
"8459","8589937228","8589937241","","","","","",""
"8460","8589937229","25769804920","8589937232","","","","",""
"8461","8589937229","25769804921","8589937239","","","","",""
"8462","8589937230","25769804922","8589937232","","","","",""
"8463","8589937235","8589937338","","","","","",""
"8464","8589937236","25769804923","","","","","",""
"8465","8589937237","25769804924","8589937243","","","","",""
"8466","8589937238","25769804925","","","","","",""
"8467","8589937240","25769804926","8589937260","","","","",""
"8468","8589937242","8589937244","","","","","",""
"8469","8589937246","25769804927","8589937315","","","","",""
"8470","8589937247","8589937261","8589937284","","","","",""
"8471","8589937248","8589937249","","","","","",""
"8472","8589937249","8589937252","","","","","",""
"8473","8589937250","8589937252","","","","","",""
"8474","8589937251","25769804928","8589937307","","","","",""
"8475","8589937253","25769804929","8589937259","","","","",""
"8476","8589937253","25769804930","","","","","",""
"8477","8589937254","25769804931","8589937255","","","","",""
"8478","8589937256","25769804932","8589937257","","","","",""
"8479","8589937258","25769804933","8589937262","","","","",""
"8480","8589937259","8589937261","","","","","",""
"8481","8589937264","25769804934","8589937295","","","","",""
"8482","8589937265","8589937280","","","","","",""
"8483","8589937266","25769804935","8589937314","","","","",""
"8484","8589937267","25769804936","8589937289","","","","",""
"8485","8589937267","25769804937","","","","","",""
"8486","8589937268","8589937312","","","","","",""
"8487","8589937269","25769804938","","","","","",""
"8488","8589937270","8589937298","","","","","",""
"8489","8589937271","25769804939","8589937288","","","","",""
"8490","8589937271","25769804940","","","","","",""
"8491","8589937272","8589937324","","","","","",""
"8492","8589937273","8589937329","","","","","",""
"8493","8589937274","25769804941","8589937279","","","","",""
"8494","8589937275","8589937301","","","","","",""
"8495","8589937275","8589937295","","","","","",""
"8496","8589937278","8589937294","","","","","",""
"8497","8589937278","25769804942","","","","","",""
"8498","8589937280","25769804943","","","","","",""
"8499","8589937281","8589937286","","","","","",""
"8500","8589937281","8589937285","8589937302","","","","",""
"8501","8589937282","8589937291","","","","","",""
"8502","8589937283","8589937305","","","","","",""
"8503","8589937284","8589937324","","","","","",""
"8504","8589937285","25769804944","","","","","",""
"8505","8589937287","8589937292","","","","","",""
"8506","8589937288","8589937302","","","","","",""
"8507","8589937290","25769804945","8589937300","","","","",""
"8508","8589937290","8589937329","","","","","",""
"8509","8589937292","25769804946","8589937296","","","","",""
"8510","8589937293","25769804947","","","","","",""
"8511","8589937296","25769804948","","","","","",""
"8512","8589937301","25769804949","8589937317","","","","",""
"8513","8589937303","25769804950","8589937309","","","","",""
"8514","8589937306","25769804951","","","","","",""
"8515","8589937307","8589937316","","","","","",""
"8516","8589937308","8589937312","","","","","",""
"8517","8589937310","8589937313","","","","","",""
"8518","8589937313","25769804952","","","","","",""
"8519","8589937318","8589937319","","","","","",""
"8520","8589937319","25769804953","","","","","",""
"8521","8589934740","8589935455","","","","","",""
"8522","8589937339","8589937341","","","","","",""
"8523","25769803902","8589937749","","","","","",""
"8524","8589937749","4294967815","","","","","",""
"8525","25769804070","8589937853","","","","","",""
"8526","8589937853","4294967919","","","","","",""
"8527","25769804401","8589937776","","","","","",""
"8528","8589937776","4294967842","","","","","",""
"8529","25769804821","8589938335","","","","","",""
"8530","8589938335","4294968401","","","","","",""
"8531","25769804049","8589937568","","","","","",""
"8532","8589937568","4294967634","","","","","",""
"8533","25769804515","8589937862","","","","","",""
"8534","8589937862","4294967928","","","","","",""
"8535","25769803919","8589938416","","","","","",""
"8536","8589938416","4294968482","","","","","",""
"8537","25769804502","8589937503","","","","","",""
"8538","8589937503","4294967569","","","","","",""
"8539","25769804261","8589934818","","","","","",""
"8540","8589934818","4294968581","","","","","",""
"8541","25769804227","8589938229","","","","","",""
"8542","8589938229","4294968295","","","","","",""
"8543","25769804674","8589938108","","","","","",""
"8544","8589938108","4294968174","","","","","",""
"8545","25769804829","8589937571","","","","","",""
"8546","8589937571","4294967637","","","","","",""
"8547","25769804034","8589937873","","","","","",""
"8548","8589937873","4294967939","","","","","",""
"8549","25769804263","8589937645","","","","","",""
"8550","8589937645","4294967711","","","","","",""
"8551","25769804139","8589937675","","","","","",""
"8552","8589937675","4294967741","","","","","",""
"8553","25769804313","8589938009","","","","","",""
"8554","8589938009","4294968075","","","","","",""
"8555","25769804383","8589938074","","","","","",""
"8556","8589938074","4294968140","","","","","",""
"8557","25769804864","8589938192","","","","","",""
"8558","8589938192","4294968258","","","","","",""
"8559","25769803996","8589937920","","","","","",""
"8560","8589937920","4294967986","","","","","",""
"8561","25769803949","8589938001","","","","","",""
"8562","8589938001","4294968067","","","","","",""
"8563","25769804889","8589937924","","","","","",""
"8564","8589937924","4294967990","","","","","",""
"8565","25769804006","8589937874","","","","","",""
"8566","8589937874","4294967940","","","","","",""
"8567","25769804210","8589937876","","","","","",""
"8568","8589937876","4294967942","","","","","",""
"8569","25769804048","8589937548","","","","","",""
"8570","8589937548","4294967614","","","","","",""
"8571","25769804939","8589937925","","","","","",""
"8572","8589937925","4294967991","","","","","",""
"8573","25769804760","8589937448","","","","","",""
"8574","8589937448","4294967514","","","","","",""
"8575","25769804771","8589938069","","","","","",""
"8576","8589938069","4294968135","","","","","",""
"8577","25769804247","8589937531","","","","","",""
"8578","8589937531","4294967597","","","","","",""
"8579","25769804570","8589938246","","","","","",""
"8580","8589938246","4294968312","","","","","",""
"8581","25769804527","8589937697","","","","","",""
"8582","8589937697","4294967763","","","","","",""
"8583","25769804280","8589937834","","","","","",""
"8584","8589937834","4294967900","","","","","",""
"8585","25769804382","8589937397","","","","","",""
"8586","8589937397","4294967463","","","","","",""
"8587","25769803790","8589938182","","","","","",""
"8588","8589938182","4294968248","","","","","",""
"8589","25769804025","8589937957","","","","","",""
"8590","8589937957","4294968023","","","","","",""
"8591","25769803791","8589938184","","","","","",""
"8592","8589938184","4294968250","","","","","",""
"8593","25769804904","8589937417","","","","","",""
"8594","8589937417","4294967483","","","","","",""
"8595","25769803999","8589938427","","","","","",""
"8596","8589938427","4294968493","","","","","",""
"8597","25769804053","8589938365","","","","","",""
"8598","8589938365","4294968431","","","","","",""
"8599","25769804547","8589937552","","","","","",""
"8600","8589937552","4294967618","","","","","",""
"8601","25769803908","8589938092","","","","","",""
"8602","8589938092","4294968158","","","","","",""
"8603","25769804207","8589938414","","","","","",""
"8604","8589938414","4294968480","","","","","",""
"8605","25769804822","8589937684","","","","","",""
"8606","8589937684","4294967750","","","","","",""
"8607","25769804035","8589937848","","","","","",""
"8608","8589937848","4294967914","","","","","",""
"8609","25769804640","8589938077","","","","","",""
"8610","8589938077","4294968143","","","","","",""
"8611","25769804308","8589938216","","","","","",""
"8612","8589938216","4294968282","","","","","",""
"8613","25769804894","8589937970","","","","","",""
"8614","8589937970","4294968036","","","","","",""
"8615","25769803789","8589938175","","","","","",""
"8616","8589938175","4294968241","","","","","",""
"8617","25769803841","8589938016","","","","","",""
"8618","8589938016","4294968082","","","","","",""
"8619","25769804061","8589938026","","","","","",""
"8620","8589938026","4294968092","","","","","",""
"8621","25769804662","8589937779","","","","","",""
"8622","8589937779","4294967845","","","","","",""
"8623","25769803869","8589937449","","","","","",""
"8624","8589937449","4294967515","","","","","",""
"8625","25769804092","8589937530","","","","","",""
"8626","8589937530","4294967596","","","","","",""
"8627","25769804438","8589937736","","","","","",""
"8628","8589937736","4294967802","","","","","",""
"8629","25769803970","8589938183","","","","","",""
"8630","8589938183","4294968249","","","","","",""
"8631","25769804554","8589937546","","","","","",""
"8632","8589937546","4294967612","","","","","",""
"8633","25769803958","8589938373","","","","","",""
"8634","8589938373","4294968439","","","","","",""
"8635","25769803984","8589938298","","","","","",""
"8636","8589938298","4294968364","","","","","",""
"8637","25769804297","8589937811","","","","","",""
"8638","8589937811","4294967877","","","","","",""
"8639","25769803898","8589937370","","","","","",""
"8640","8589937370","4294967436","","","","","",""
"8641","25769804066","8589938448","","","","","",""
"8642","8589938448","4294968514","","","","","",""
"8643","25769804109","8589937814","","","","","",""
"8644","8589937814","4294967880","","","","","",""
"8645","25769803976","8589938008","","","","","",""
"8646","8589938008","4294968074","","","","","",""
"8647","25769803924","8589937610","","","","","",""
"8648","8589937610","4294967676","","","","","",""
"8649","25769804433","8589937653","","","","","",""
"8650","8589937653","4294967719","","","","","",""
"8651","25769804668","8589938422","","","","","",""
"8652","8589938422","4294968488","","","","","",""
"8653","25769804235","8589938384","","","","","",""
"8654","8589938384","4294968450","","","","","",""
"8655","25769804853","8589937396","","","","","",""
"8656","8589937396","4294967462","","","","","",""
"8657","25769804686","8589937351","","","","","",""
"8658","8589937351","4294967417","","","","","",""
"8659","25769803907","8589938236","","","","","",""
"8660","8589938236","4294968302","","","","","",""
"8661","25769804258","8589938043","","","","","",""
"8662","8589938043","4294968109","","","","","",""
"8663","25769804029","8589937978","","","","","",""
"8664","8589937978","4294968044","","","","","",""
"8665","25769804823","8589937532","","","","","",""
"8666","8589937532","4294967598","","","","","",""
"8667","25769804384","8589937704","","","","","",""
"8668","8589937704","4294967770","","","","","",""
"8669","25769804090","8589937763","","","","","",""
"8670","8589937763","4294967829","","","","","",""
"8671","25769803813","8589937435","","","","","",""
"8672","8589937435","4294967501","","","","","",""
"8673","25769804338","8589938390","","","","","",""
"8674","8589938390","4294968456","","","","","",""
"8675","25769804841","8589937748","","","","","",""
"8676","8589937748","4294967814","","","","","",""
"8677","25769804273","8589938212","","","","","",""
"8678","8589938212","4294968278","","","","","",""
"8679","25769804752","8589937572","","","","","",""
"8680","8589937572","4294967638","","","","","",""
"8681","25769804211","8589937830","","","","","",""
"8682","8589937830","4294967896","","","","","",""
"8683","25769804430","8589937982","","","","","",""
"8684","8589937982","4294968048","","","","","",""
"8685","25769804196","8589938434","","","","","",""
"8686","8589938434","4294968500","","","","","",""
"8687","25769804563","8589937992","","","","","",""
"8688","8589937992","4294968058","","","","","",""
"8689","25769804113","8589937802","","","","","",""
"8690","8589937802","4294967868","","","","","",""
"8691","25769804627","8589938446","","","","","",""
"8692","8589938446","4294968512","","","","","",""
"8693","25769804576","8589938251","","","","","",""
"8694","8589938251","4294968317","","","","","",""
"8695","25769804764","8589938061","","","","","",""
"8696","8589938061","4294968127","","","","","",""
"8697","25769804845","8589937717","","","","","",""
"8698","8589937717","4294967783","","","","","",""
"8699","25769804761","8589937507","","","","","",""
"8700","8589937507","4294967573","","","","","",""
"8701","25769804727","8589938024","","","","","",""
"8702","8589938024","4294968090","","","","","",""
"8703","25769803815","8589938198","","","","","",""
"8704","8589938198","4294968264","","","","","",""
"8705","25769804571","8589937385","","","","","",""
"8706","8589937385","4294967451","","","","","",""
"8707","25769804471","8589937596","","","","","",""
"8708","8589937596","4294967662","","","","","",""
"8709","25769804068","8589937491","","","","","",""
"8710","8589937491","4294967557","","","","","",""
"8711","25769804095","8589938342","","","","","",""
"8712","8589938342","4294968408","","","","","",""
"8713","25769804239","8589937458","","","","","",""
"8714","8589937458","4294967524","","","","","",""
"8715","25769804329","8589938051","","","","","",""
"8716","8589938051","4294968117","","","","","",""
"8717","25769804004","8589938068","","","","","",""
"8718","8589938068","4294968134","","","","","",""
"8719","25769804913","8589938007","","","","","",""
"8720","8589938007","4294968073","","","","","",""
"8721","25769804422","8589938089","","","","","",""
"8722","8589938089","4294968155","","","","","",""
"8723","25769803897","8589937585","","","","","",""
"8724","8589937585","4294967651","","","","","",""
"8725","25769804756","8589937953","","","","","",""
"8726","8589937953","4294968019","","","","","",""
"8727","25769804698","8589937741","","","","","",""
"8728","8589937741","4294967807","","","","","",""
"8729","25769804604","8589938073","","","","","",""
"8730","8589938073","4294968139","","","","","",""
"8731","25769804020","8589937526","","","","","",""
"8732","8589937526","4294967592","","","","","",""
"8733","25769804817","8589938058","","","","","",""
"8734","8589938058","4294968124","","","","","",""
"8735","25769804687","8589937826","","","","","",""
"8736","8589937826","4294967892","","","","","",""
"8737","25769804883","8589937734","","","","","",""
"8738","8589937734","4294967800","","","","","",""
"8739","25769804779","8589937383","","","","","",""
"8740","8589937383","4294967449","","","","","",""
"8741","25769804358","8589937655","","","","","",""
"8742","8589937655","4294967721","","","","","",""
"8743","25769804847","8589937792","","","","","",""
"8744","8589937792","4294967858","","","","","",""
"8745","25769804046","8589938223","","","","","",""
"8746","8589938223","4294968289","","","","","",""
"8747","25769803934","8589937999","","","","","",""
"8748","8589937999","4294968065","","","","","",""
"8749","25769804141","8589937935","","","","","",""
"8750","8589937935","4294968001","","","","","",""
"8751","25769803998","8589937754","","","","","",""
"8752","8589937754","4294967820","","","","","",""
"8753","25769804485","8589938185","","","","","",""
"8754","8589938185","4294968251","","","","","",""
"8755","25769804922","8589937611","","","","","",""
"8756","8589937611","4294967677","","","","","",""
"8757","25769804413","8589937516","","","","","",""
"8758","8589937516","4294967582","","","","","",""
"8759","25769804118","8589937954","","","","","",""
"8760","8589937954","4294968020","","","","","",""
"8761","25769804707","8589938065","","","","","",""
"8762","8589938065","4294968131","","","","","",""
"8763","25769804819","8589938247","","","","","",""
"8764","8589938247","4294968313","","","","","",""
"8765","25769804754","8589937631","","","","","",""
"8766","8589937631","4294967697","","","","","",""
"8767","25769804898","8589938044","","","","","",""
"8768","8589938044","4294968110","","","","","",""
"8769","25769803936","8589937716","","","","","",""
"8770","8589937716","4294967782","","","","","",""
"8771","25769804804","8589937860","","","","","",""
"8772","8589937860","4294967926","","","","","",""
"8773","25769804619","8589938012","","","","","",""
"8774","8589938012","4294968078","","","","","",""
"8775","25769803992","8589937980","","","","","",""
"8776","8589937980","4294968046","","","","","",""
"8777","25769804008","8589937765","","","","","",""
"8778","8589937765","4294967831","","","","","",""
"8779","25769804696","8589937354","","","","","",""
"8780","8589937354","4294967420","","","","","",""
"8781","25769804528","8589937897","","","","","",""
"8782","8589937897","4294967963","","","","","",""
"8783","25769804806","8589937638","","","","","",""
"8784","8589937638","4294967704","","","","","",""
"8785","25769804423","8589938243","","","","","",""
"8786","8589938243","4294968309","","","","","",""
"8787","25769804260","8589938081","","","","","",""
"8788","8589938081","4294968147","","","","","",""
"8789","25769804772","8589938211","","","","","",""
"8790","8589938211","4294968277","","","","","",""
"8791","25769804526","8589937939","","","","","",""
"8792","8589937939","4294968005","","","","","",""
"8793","25769804520","8589937665","","","","","",""
"8794","8589937665","4294967731","","","","","",""
"8795","25769804123","8589937918","","","","","",""
"8796","8589937918","4294967984","","","","","",""
"8797","25769804697","8589938297","","","","","",""
"8798","8589938297","4294968363","","","","","",""
"8799","25769803846","8589938120","","","","","",""
"8800","8589938120","4294968186","","","","","",""
"8801","25769804749","8589938424","","","","","",""
"8802","8589938424","4294968490","","","","","",""
"8803","25769804073","8589937884","","","","","",""
"8804","8589937884","4294967950","","","","","",""
"8805","25769803847","8589938121","","","","","",""
"8806","8589938121","4294968187","","","","","",""
"8807","25769804643","8589937983","","","","","",""
"8808","8589937983","4294968049","","","","","",""
"8809","25769803881","8589937520","","","","","",""
"8810","8589937520","4294967586","","","","","",""
"8811","25769804044","8589938186","","","","","",""
"8812","8589938186","4294968252","","","","","",""
"8813","25769804587","8589937759","","","","","",""
"8814","8589937759","4294967825","","","","","",""
"8815","25769804366","8589938153","","","","","",""
"8816","8589938153","4294968219","","","","","",""
"8817","25769803845","8589938119","","","","","",""
"8818","8589938119","4294968185","","","","","",""
"8819","25769804439","8589938159","","","","","",""
"8820","8589938159","4294968225","","","","","",""
"8821","25769803935","8589937729","","","","","",""
"8822","8589937729","4294967795","","","","","",""
"8823","25769804747","8589938263","","","","","",""
"8824","8589938263","4294968329","","","","","",""
"8825","25769804546","8589938230","","","","","",""
"8826","8589938230","4294968296","","","","","",""
"8827","25769804449","8589937589","","","","","",""
"8828","8589937589","4294967655","","","","","",""
"8829","25769804733","8589937660","","","","","",""
"8830","8589937660","4294967726","","","","","",""
"8831","25769804665","8589937971","","","","","",""
"8832","8589937971","4294968037","","","","","",""
"8833","25769804060","8589938093","","","","","",""
"8834","8589938093","4294968159","","","","","",""
"8835","25769804042","8589938135","","","","","",""
"8836","8589938135","4294968201","","","","","",""
"8837","25769804648","8589937996","","","","","",""
"8838","8589937996","4294968062","","","","","",""
"8839","25769803785","8589937502","","","","","",""
"8840","8589937502","4294967568","","","","","",""
"8841","25769804157","8589937586","","","","","",""
"8842","8589937586","4294967652","","","","","",""
"8843","25769804457","8589938209","","","","","",""
"8844","8589938209","4294968275","","","","","",""
"8845","25769804606","8589937839","","","","","",""
"8846","8589937839","4294967905","","","","","",""
"8847","25769804461","8589938070","","","","","",""
"8848","8589938070","4294968136","","","","","",""
"8849","25769804331","8589937772","","","","","",""
"8850","8589937772","4294967838","","","","","",""
"8851","25769803783","8589937496","","","","","",""
"8852","8589937496","4294967562","","","","","",""
"8853","25769804319","8589938170","","","","","",""
"8854","8589938170","4294968236","","","","","",""
"8855","25769803784","8589937498","","","","","",""
"8856","8589937498","4294967564","","","","","",""
"8857","25769804720","8589938311","","","","","",""
"8858","8589938311","4294968377","","","","","",""
"8859","25769803839","8589937973","","","","","",""
"8860","8589937973","4294968039","","","","","",""
"8861","25769803840","8589937975","","","","","",""
"8862","8589937975","4294968041","","","","","",""
"8863","25769804575","8589937742","","","","","",""
"8864","8589937742","4294967808","","","","","",""
"8865","25769803838","8589937972","","","","","",""
"8866","8589937972","4294968038","","","","","",""
"8867","25769804498","8589938331","","","","","",""
"8868","8589938331","4294968397","","","","","",""
"8869","25769804218","8589938210","","","","","",""
"8870","8589938210","4294968276","","","","","",""
"8871","25769804195","8589938428","","","","","",""
"8872","8589938428","4294968494","","","","","",""
"8873","25769804204","8589938014","","","","","",""
"8874","8589938014","4294968080","","","","","",""
"8875","25769804130","8589938154","","","","","",""
"8876","8589938154","4294968220","","","","","",""
"8877","25769804815","8589937404","","","","","",""
"8878","8589937404","4294967470","","","","","",""
"8879","25769804011","8589937941","","","","","",""
"8880","8589937941","4294968007","","","","","",""
"8881","25769804887","8589938249","","","","","",""
"8882","8589938249","4294968315","","","","","",""
"8883","25769804723","8589937556","","","","","",""
"8884","8589937556","4294967622","","","","","",""
"8885","25769803849","8589937392","","","","","",""
"8886","8589937392","4294967458","","","","","",""
"8887","25769804863","8589938176","","","","","",""
"8888","8589938176","4294968242","","","","","",""
"8889","25769804451","8589937447","","","","","",""
"8890","8589937447","4294967513","","","","","",""
"8891","25769803850","8589937394","","","","","",""
"8892","8589937394","4294967460","","","","","",""
"8893","25769804628","8589938168","","","","","",""
"8894","8589938168","4294968234","","","","","",""
"8895","25769804286","8589937375","","","","","",""
"8896","8589937375","4294967441","","","","","",""
"8897","25769804281","8589937726","","","","","",""
"8898","8589937726","4294967792","","","","","",""
"8899","25769804799","8589938317","","","","","",""
"8900","8589938317","4294968383","","","","","",""
"8901","25769804396","8589938296","","","","","",""
"8902","8589938296","4294968362","","","","","",""
"8903","25769804238","8589937363","","","","","",""
"8904","8589937363","4294967429","","","","","",""
"8905","25769804579","8589937661","","","","","",""
"8906","8589937661","4294967727","","","","","",""
"8907","25769804057","8589937728","","","","","",""
"8908","8589937728","4294967794","","","","","",""
"8909","25769804511","8589937388","","","","","",""
"8910","8589937388","4294967454","","","","","",""
"8911","25769803968","8589938006","","","","","",""
"8912","8589938006","4294968072","","","","","",""
"8913","25769804255","8589938430","","","","","",""
"8914","8589938430","4294968496","","","","","",""
"8915","25769804032","8589938425","","","","","",""
"8916","8589938425","4294968491","","","","","",""
"8917","25769804230","8589938367","","","","","",""
"8918","8589938367","4294968433","","","","","",""
"8919","25769804283","8589938360","","","","","",""
"8920","8589938360","4294968426","","","","","",""
"8921","25769804262","8589937981","","","","","",""
"8922","8589937981","4294968047","","","","","",""
"8923","25769803878","8589937787","","","","","",""
"8924","8589937787","4294967853","","","","","",""
"8925","25769804701","8589937453","","","","","",""
"8926","8589937453","4294967519","","","","","",""
"8927","25769804886","8589937745","","","","","",""
"8928","8589937745","4294967811","","","","","",""
"8929","25769803923","8589938432","","","","","",""
"8930","8589938432","4294968498","","","","","",""
"8931","25769804165","8589937703","","","","","",""
"8932","8589937703","4294967769","","","","","",""
"8933","25769803816","8589937930","","","","","",""
"8934","8589937930","4294967996","","","","","",""
"8935","25769804578","8589938319","","","","","",""
"8936","8589938319","4294968385","","","","","",""
