"Node ID","Nickname","Latitude","Longitude","Node Parent","Base Volts","Base Current","Base Power","Configuration","RemoteControlAvailable","SegmentId","Upstream Connection","Downstream Connection","Phase","Nominal Feeder"
"8589937094","M1142880-L2891575","","","","12470","5000","27500000","LINE-2395","false","","","","C","30064771113"
"25769804857","LoadTransformer, T225533423C","38.97030093","-104.6994203","","12470","5000","27500000","SXFM-845","false","","","","C","30064771113"
"8589937095","M1125968-P895107","","","","12470","5000","27500000","LINE-2396","false","","","","C","30064771113"
"8589937096","L3122817-L2673314","","","","12470","5000","27500000","LINE-2397","false","","","","C","30064771113"
"25769804858","LoadTransformer, T5355779C","38.96753987","-104.6367428","","12470","5000","27500000","SXFM-541","false","","","","C","30064771113"
"25769804859","LoadTransformer, T5355778C","38.96786542","-104.6363613","","12470","5000","27500000","SXFM-448","false","","","","C","30064771113"
"8589937097","L2954344-L2897767","","","","12470","5000","27500000","LINE-2398","false","","","","C","30064771113"
"25769804860","LoadTransformer, T5338959C","38.95497896","-104.6659923","","12470","5000","27500000","SXFM-419","false","","","","C","30064771113"
"25769804861","LoadTransformer, T5338960C","38.95492915","-104.6664475","","12470","5000","27500000","SXFM-578","false","","","","C","30064771113"
"8589937098","P895107-L3030126","","","","12470","5000","27500000","LINE-2399","false","","","","C","30064771113"
"8589937099","N1137987-L3027156","","","","12470","5000","27500000","LINE-2400","false","","","","C","30064771113"
"8589937100","M1026331-L3214055","","","","12470","5000","27500000","LINE-2401","false","","","","C","30064771113"
"25769804862","LoadTransformer, T226192175C","38.89953348","-104.6467282","","12470","5000","27500000","SXFM-478","false","","","","C","30064771113"
"8589937101","M1047737-N1137989","","","","12470","5000","27500000","LINE-2402","false","","","","C","30064771113"
"8589937102","M1026883-M1026898","","","","12470","5000","27500000","LINE-2403","false","","","","C","30064771113"
"8589937103","L2897779-L2804261","","","","12470","5000","27500000","LINE-2404","false","","","","C","30064771113"
"25769804863","LoadTransformer, T5302509C","38.90402839","-104.6493092","","12470","5000","27500000","SXFM-182","false","","","","C","30064771113"
"8589937104","N1137989-L3122814","","","","12470","5000","27500000","LINE-2405","false","","","","C","30064771113"
"25769804864","LoadTransformer, T5338899C","38.9721862","-104.6558562","","12470","5000","27500000","SXFM-18","false","","","","C","30064771113"
"8589937105","L3342743-M1026883","","","","12470","5000","27500000","LINE-2406","false","","","","C","30064771113"
"25769804865","LoadTransformer, T2223703238C","38.96445866","-104.6513945","","12470","5000","27500000","SXFM-944","false","","","","C","30064771113"
"8589937106","L3048888-M1149249","","","","12470","5000","27500000","LINE-2407","false","","","","C","30064771113"
"25769804866","LoadTransformer, T5251856C","38.9682182","-104.7017042","","12470","5000","27500000","SXFM-1175","false","","","","C","30064771113"
"8589937107","M1026891-N1147863","","","","12470","5000","27500000","LINE-2408","false","","","","C","30064771113"
"8589937108","M1126031-L3179608","","","","12470","5000","27500000","LINE-2409","false","","","","C","30064771113"
"25769804867","LoadTransformer, T5356793C","38.96367601","-104.6881648","","12470","5000","27500000","SXFM-1149","false","","","","C","30064771113"
"8589937109","L3030203-L3179673","","","","12470","5000","27500000","LINE-2410","false","","","","C","30064771113"
"25769804868","LoadTransformer, T5260639C","38.94149026","-104.7022443","","12470","5000","27500000","SXFM-623","false","","","","C","30064771113"
"25769804869","LoadTransformer, T5260640C","38.94195924","-104.7021127","","12470","5000","27500000","SXFM-797","false","","","","C","30064771113"
"8589937110","M3037455-L3086074","","","","12470","5000","27500000","LINE-2411","false","","","","C","30064771113"
"25769804870","LoadTransformer, T5260532C","38.9405811","-104.6960068","","12470","5000","27500000","SXFM-701","false","","","","C","30064771113"
"8589937111","P901913-L3157708","","","","12470","5000","27500000","LINE-2412","false","","","","C","30064771113"
"25769804871","LoadTransformer, T226192954C","38.95862563","-104.6543858","","12470","5000","27500000","SXFM-927","false","","","","C","30064771113"
"8589937112","L2724120-M1069149","","","","12470","5000","27500000","LINE-2413","false","","","","C","30064771113"
"25769804872","LoadTransformer, T225577437C","38.91500343","-104.667609","","12470","5000","27500000","SXFM-440","false","","","","C","30064771113"
"8589937113","L2804261-L3178980","","","","12470","5000","27500000","LINE-2414","false","","","","C","30064771113"
"25769804873","LoadTransformer, T5302510C","38.90490273","-104.6493303","","12470","5000","27500000","SXFM-336","false","","","","C","30064771113"
"8589937114","P827501-N1140516","","","","12470","5000","27500000","LINE-2415","false","","","","C","30064771113"
"8589937115","M1069174-L2841629","","","","12470","5000","27500000","LINE-2416","false","","","","C","30064771113"
"25769804874","LoadTransformer, T5138405C","38.92006268","-104.6704638","","12470","5000","27500000","SXFM-917","false","","","","C","30064771113"
"8589937116","M1166386-L3048966","","","","12470","5000","27500000","LINE-2417","false","","","","C","30064771113"
"25769804875","LoadTransformer, T5260625C","38.94184527","-104.7069624","","12470","5000","27500000","SXFM-625","false","","","","C","30064771113"
"8589937117","L2897767-L3254208","","","","12470","5000","27500000","LINE-2418","false","","","","C","30064771113"
"25769804876","LoadTransformer, T5338961C","38.95501457","-104.6676143","","12470","5000","27500000","SXFM-561","false","","","","C","30064771113"
"8589937118","M1069556-P901932","","","","12470","5000","27500000","LINE-2419","false","","","","C","30064771113"
"8589937119","M1026830-P827511","","","","12470","5000","27500000","LINE-2420","false","","","","C","30064771113"
"8589937120","L3027156-L2860481","","","","12470","5000","27500000","LINE-2421","false","","","","C","30064771113"
"25769804877","LoadTransformer, T5338908C","38.97129947","-104.653884","","12470","5000","27500000","SXFM-769","false","","","","C","30064771113"
"8589937121","M1069217-L2841626","","","","12470","5000","27500000","LINE-2422","false","","","","C","30064771113"
"25769804878","LoadTransformer, T5302808C","38.92747597","-104.668073","","12470","5000","27500000","SXFM-1138","false","","","","C","30064771113"
"8589937122","N1147867-D5837361-8_INT","","","","12470","5000","27500000","LINE-2423","false","","","","C","30064771113"
"8589937123","M1108328-L3160878","","","","12470","5000","27500000","LINE-2424","false","","","","C","30064771113"
"25769804879","LoadTransformer, T5260511C","38.93349468","-104.6855375","","12470","5000","27500000","SXFM-635","false","","","","C","30064771113"
"8589937124","L3067506-M1166386","","","","12470","5000","27500000","LINE-2425","false","","","","C","30064771113"
"25769804880","LoadTransformer, T5260620C","38.94249036","-104.7077848","","12470","5000","27500000","SXFM-860","false","","","","C","30064771113"
"8589937125","L2767414-M1108331","","","","12470","5000","27500000","LINE-2426","false","","","","C","30064771113"
"8589937126","M1108331-L3045895","","","","12470","5000","27500000","LINE-2427","false","","","","C","30064771113"
"8589937127","M1108368-L3085393","","","","12470","5000","27500000","LINE-2428","false","","","","C","30064771113"
"25769804881","LoadTransformer, T5337627C","38.94464394","-104.6804543","","12470","5000","27500000","SXFM-1148","false","","","","C","30064771113"
"8589937128","P827511-N1140527","","","","12470","5000","27500000","LINE-2429","false","","","","C","30064771113"
"8589937129","L2916606-L2822864","","","","12470","5000","27500000","LINE-2430","false","","","","C","30064771113"
"25769804882","LoadTransformer, T5274985C","38.93328814","-104.680212","","12470","5000","27500000","SXFM-328","false","","","","C","30064771113"
"8589937130","M1027027-M1027014","","","","12470","5000","27500000","LINE-2431","false","","","","C","30064771113"
"8589937131","M1108340-L2916605","","","","12470","5000","27500000","LINE-2432","false","","","","C","30064771113"
"25769804883","LoadTransformer, T5274987C","38.93413418","-104.6818453","","12470","5000","27500000","SXFM-110","false","","","","C","30064771113"
"8589937132","M1027041-L2916607","","","","12470","5000","27500000","LINE-2433","false","","","","C","30064771113"
"25769804884","LoadTransformer, T5321882C","38.98938569","-104.6421327","","12470","5000","27500000","SXFM-1054","false","","","","C","30064771113"
"8589937133","M1069148-L2785518","","","","12470","5000","27500000","LINE-2434","false","","","","C","30064771113"
"25769804885","LoadTransformer, T5138469C","38.91520386","-104.6671481","","12470","5000","27500000","SXFM-1096","false","","","","C","30064771113"
"8589937134","L2936216-226-23745","","","","12470","5000","27500000","LINE-2435","false","","","","C","30064771113"
"25769804886","LoadTransformer, T5223663C","38.94818396","-104.7160266","","12470","5000","27500000","SXFM-203","false","","","","C","30064771113"
"8589937135","M1209819-L2936216","","","","12470","5000","27500000","LINE-2436","false","","","","C","30064771113"
"8589937136","M1047316-L2766728","","","","12470","5000","27500000","LINE-2437","false","","","","C","30064771113"
"8589937137","M1089177-L2729406","","","","12470","5000","27500000","LINE-2438","false","","","","C","30064771113"
"8589937138","L2991640-M1089160","","","","12470","5000","27500000","LINE-2439","false","","","","C","30064771113"
"25769804887","LoadTransformer, T229106135C","38.94119136","-104.6773508","","12470","5000","27500000","SXFM-179","false","","","","C","30064771113"
"8589937139","M1108360-L3048968","","","","12470","5000","27500000","LINE-2440","false","","","","C","30064771113"
"25769804888","LoadTransformer, T5350994C","38.93789186","-104.6830272","","12470","5000","27500000","SXFM-587","false","","","","C","30064771113"
"8589937140","M1069201-L3010565","","","","12470","5000","27500000","LINE-2441","false","","","","C","30064771113"
"8589937141","L3179682-L2786274","","","","12470","5000","27500000","LINE-2442","false","","","","C","30064771113"
"25769804889","LoadTransformer, T5207292C","38.93083484","-104.6873028","","12470","5000","27500000","SXFM-21","false","","","","C","30064771113"
"25769804890","LoadTransformer, T5207291C","38.93100018","-104.6874895","","12470","5000","27500000","SXFM-1170","false","","","","C","30064771113"
"8589937142","N1140527-L3342743","","","","12470","5000","27500000","LINE-2443","false","","","","C","30064771113"
"8589937143","M1069136-L2841638","","","","12470","5000","27500000","LINE-2444","false","","","","C","30064771113"
"8589937144","L3235266-L2801950","","","","12470","5000","27500000","LINE-2445","false","","","","C","30064771113"
"25769804891","LoadTransformer, T5302807C","38.92794428","-104.6673741","","12470","5000","27500000","SXFM-647","false","","","","C","30064771113"
"8589937145","M1166387-L3198347","","","","12470","5000","27500000","LINE-2446","false","","","","C","30064771113"
"25769804892","LoadTransformer, T5260622C","38.9447447","-104.706129","","12470","5000","27500000","SXFM-729","false","","","","C","30064771113"
"8589937146","L2786204-M1209819","","","","12470","5000","27500000","LINE-2447","false","","","","C","30064771113"
"8589937147","P827520-N1139545","","","","12470","5000","27500000","LINE-2448","false","","","","C","30064771113"
"8589937148","M1089162-L2991640","","","","12470","5000","27500000","LINE-2449","false","","","","C","30064771113"
"8589937149","L2710515-M1027027","","","","12470","5000","27500000","LINE-2450","false","","","","C","30064771113"
"25769804893","LoadTransformer, T5321884C","38.98826466","-104.6435844","","12470","5000","27500000","SXFM-942","false","","","","C","30064771113"
"8589937150","L3010564-L2710515","","","","12470","5000","27500000","LINE-2451","false","","","","C","30064771113"
"8589937151","L3122837-L3048222","","","","12470","5000","27500000","LINE-2452","false","","","","C","30064771113"
"25769804894","LoadTransformer, T5355432C","38.96197005","-104.6348165","","12470","5000","27500000","SXFM-45","false","","","","C","30064771113"
"25769804895","LoadTransformer, T5355431C","38.96230431","-104.6335025","","12470","5000","27500000","SXFM-929","false","","","","C","30064771113"
"8589937152","L2898515-M1166387","","","","12470","5000","27500000","LINE-2453","false","","","","C","30064771113"
"8589937153","L2820590-M1108328","","","","12470","5000","27500000","LINE-2454","false","","","","C","30064771113"
"8589937154","M1209800-P829957","","","","12470","5000","27500000","LINE-2455","false","","","","C","30064771113"
"8589937155","M1069156-L2710510","","","","12470","5000","27500000","LINE-2456","false","","","","C","30064771113"
"25769804896","LoadTransformer, T5138650C","38.91762183","-104.6661239","","12470","5000","27500000","SXFM-926","false","","","","C","30064771113"
"8589937156","M1069224-M1069218","","","","12470","5000","27500000","LINE-2457","false","","","","C","30064771113"
"8589937157","M1069149-M1069148","","","","12470","5000","27500000","LINE-2458","false","","","","C","30064771113"
"8589937158","M1108340-L3085394","","","","12470","5000","27500000","LINE-2459","false","","","","C","30064771113"
"25769804897","LoadTransformer, T5274988C","38.9343889","-104.6808937","","12470","5000","27500000","SXFM-1169","false","","","","C","30064771113"
"8589937159","L3104155-M1069456","","","","12470","5000","27500000","LINE-2460","false","","","","C","30064771113"
"8589937160","P827512-N1136994","","","","12470","5000","27500000","LINE-2461","false","","","","C","30064771113"
"8589937161","M1126031-L2730107","","","","12470","5000","27500000","LINE-2462","false","","","","C","30064771113"
"25769804898","LoadTransformer, T5251855C","38.96445146","-104.6887712","","12470","5000","27500000","SXFM-123","false","","","","C","30064771113"
"8589937162","L3178997-M1026363","","","","12470","5000","27500000","LINE-2463","false","","","","C","30064771113"
"8589937163","M1209800-L2839332","","","","12470","5000","27500000","LINE-2464","false","","","","C","30064771113"
"8589937164","M1089162-L3197626","","","","12470","5000","27500000","LINE-2465","false","","","","C","30064771113"
"25769804899","LoadTransformer, T5337623C","38.94124171","-104.6793393","","12470","5000","27500000","SXFM-418","false","","","","C","30064771113"
"8589937165","M1142863-N1141480","","","","12470","5000","27500000","LINE-2466","false","","","","C","30064771113"
"8589937166","M1047483-P827505","","","","12470","5000","27500000","LINE-2467","false","","","","C","30064771113"
"8589937167","M1069213-L3178977","","","","12470","5000","27500000","LINE-2468","false","","","","C","30064771113"
"8589937168","L2991933-L3122837","","","","12470","5000","27500000","LINE-2469","false","","","","C","30064771113"
"25769804900","LoadTransformer, T5355433C","38.96179132","-104.6355437","","12470","5000","27500000","SXFM-465","false","","","","C","30064771113"
"8589937169","M1069456-N1147867","","","","12470","5000","27500000","LINE-2470","false","","","","C","30064771113"
"8589937170","P829796-N1142107","","","","12470","5000","27500000","LINE-2471","false","","","","C","30064771113"
"8589937171","N1137991-M4113345","","","","12470","5000","27500000","LINE-2472","false","","","","C","30064771113"
"8589937172","L2973144-L2724120","","","","12470","5000","27500000","LINE-2473","false","","","","C","30064771113"
"8589937173","M3037540-L2822862","","","","12470","5000","27500000","LINE-2474","false","","","","C","30064771113"
"8589937174","M1209788-M1209795","","","","12470","5000","27500000","LINE-2475","false","","","","C","30064771113"
"8589937175","L3101827-M1108540","","","","12470","5000","27500000","LINE-2476","false","","","","C","30064771113"
"8589937176","L3160878-L2917336","","","","12470","5000","27500000","LINE-2477","false","","","","C","30064771113"
"25769804901","LoadTransformer, T5260513C","38.93524372","-104.6855317","","12470","5000","27500000","SXFM-309","false","","","","C","30064771113"
"8589937177","M1047319-M1047318","","","","12470","5000","27500000","LINE-2478","false","","","","C","30064771113"
"8589937178","L2746587-N1147858","","","","12470","5000","27500000","LINE-2479","false","","","","C","30064771113"
"8589937179","M1069208-M1069213","","","","12470","5000","27500000","LINE-2480","false","","","","C","30064771113"
"8589937180","N1136994-L2785521","","","","12470","5000","27500000","LINE-2481","false","","","","C","30064771113"
"25769804902","LoadTransformer, T5338931C","38.9632534","-104.6522947","","12470","5000","27500000","SXFM-216","false","","","","C","30064771113"
"8589937181","M1069487-L2954344","","","","12470","5000","27500000","LINE-2482","false","","","","C","30064771113"
"8589937182","M1069217-L2954350","","","","12470","5000","27500000","LINE-2483","false","","","","C","30064771113"
"25769804903","LoadTransformer, T5302809C","38.92688526","-104.6675465","","12470","5000","27500000","SXFM-910","false","","","","C","30064771113"
"8589937183","M1142835-L3104853","","","","12470","5000","27500000","LINE-2484","false","","","","C","30064771113"
"25769804904","LoadTransformer, T5260518C","38.93999235","-104.6972126","","12470","5000","27500000","SXFM-36","false","","","","C","30064771113"
"8589937184","M1089112-P827520","","","","12470","5000","27500000","LINE-2485","false","","","","C","30064771113"
"8589937185","P829957-L3160863","","","","12470","5000","27500000","LINE-2486","false","","","","C","30064771113"
"8589937186","L2785518-L2766717","","","","12470","5000","27500000","LINE-2487","false","","","","C","30064771113"
"25769804905","LoadTransformer, T5138470C","38.91589039","-104.6671585","","12470","5000","27500000","SXFM-392","false","","","","C","30064771113"
"8589937187","N1140516-M1089176","","","","12470","5000","27500000","LINE-2488","false","","","","C","30064771113"
"8589937188","L2954350-M1069206","","","","12470","5000","27500000","LINE-2489","false","","","","C","30064771113"
"8589937189","M1047478-L2766716","","","","12470","5000","27500000","LINE-2490","false","","","","C","30064771113"
"8589937190","N1147863-L3122817","","","","12470","5000","27500000","LINE-2491","false","","","","C","30064771113"
"8589937191","M1166407-L2952007","","","","12470","5000","27500000","LINE-2492","false","","","","C","30064771113"
"8589937192","L3160871-L3030203","","","","12470","5000","27500000","LINE-2493","false","","","","C","30064771113"
"8589937193","M1108354-M1108350","","","","12470","5000","27500000","LINE-2494","false","","","","C","30064771113"
"8589937194","M1069202-L2785524","","","","12470","5000","27500000","LINE-2495","false","","","","C","30064771113"
"8589937195","L3082981-M1108368","","","","12470","5000","27500000","LINE-2496","false","","","","C","30064771113"
"8589937196","M1069213-M1069217","","","","12470","5000","27500000","LINE-2497","false","","","","C","30064771113"
"8589937197","N1136031-L3197625","","","","12470","5000","27500000","LINE-2498","false","","","","C","30064771113"
"25769804906","LoadTransformer, T5339044C","38.96240461","-104.6798471","","12470","5000","27500000","SXFM-477","false","","","","C","30064771113"
"8589937198","L3066810-L2897769","","","","12470","5000","27500000","LINE-2499","false","","","","C","30064771113"
"8589937199","L3157708-N1137991","","","","12470","5000","27500000","LINE-2500","false","","","","C","30064771113"
"8589937200","M1142880-L2764411","","","","12470","5000","27500000","LINE-2501","false","","","","C","30064771113"
"8589937201","L2710510-L3197628","","","","12470","5000","27500000","LINE-2502","false","","","","C","30064771113"
"25769804907","LoadTransformer, T5138651C","38.9181049","-104.6658714","","12470","5000","27500000","SXFM-385","false","","","","C","30064771113"
"8589937202","M1149235-P829975","","","","12470","5000","27500000","LINE-2503","false","","","","C","30064771113"
"8589937203","L2767343-L2804957","","","","12470","5000","27500000","LINE-2504","false","","","","C","30064771113"
"8589937204","N1139545-M1069174","","","","12470","5000","27500000","LINE-2505","false","","","","C","30064771113"
"8589937205","L2841626-L3235266","","","","12470","5000","27500000","LINE-2506","false","","","","C","30064771113"
"8589937206","M1047318-L2841637","","","","12470","5000","27500000","LINE-2507","false","","","","C","30064771113"
"25769804908","LoadTransformer, T5293492C","38.9083097","-104.6509157","","12470","5000","27500000","SXFM-563","false","","","","C","30064771113"
"8589937207","M1108316-196-35541","","","","12470","5000","27500000","LINE-2508","false","","","","C","30064771113"
"8589937208","M1209795-L2936268","","","","12470","5000","27500000","LINE-2509","false","","","","C","30064771113"
"25769804909","LoadTransformer, T5223655C","38.94253742","-104.7159411","","12470","5000","27500000","SXFM-617","false","","","","C","30064771113"
"8589937209","M1089170-L3085392","","","","12470","5000","27500000","LINE-2510","false","","","","C","30064771113"
"25769804910","LoadTransformer, T5337630C","38.94466331","-104.6761685","","12470","5000","27500000","SXFM-1127","false","","","","C","30064771113"
"8589937210","M1166387-L3048946","","","","12470","5000","27500000","LINE-2511","false","","","","C","30064771113"
"25769804911","LoadTransformer, T5260624C","38.94523476","-104.707102","","12470","5000","27500000","SXFM-696","false","","","","C","30064771113"
"8589937211","L3217053-M3037455","","","","12470","5000","27500000","LINE-2512","false","","","","C","30064771113"
"8589937212","M1108340-L2822865","","","","12470","5000","27500000","LINE-2513","false","","","","C","30064771113"
"8589937213","M1026703-L2973166","","","","12470","5000","27500000","LINE-2514","false","","","","C","30064771113"
"25769804912","LoadTransformer, T5293665C","38.94747988","-104.6421119","","12470","5000","27500000","SXFM-633","false","","","","C","30064771113"
"8589937214","N1147858-L2991933","","","","12470","5000","27500000","LINE-2515","false","","","","C","30064771113"
"8589937215","M1069155-L3254210","","","","12470","5000","27500000","LINE-2516","false","","","","C","30064771113"
"25769804913","LoadTransformer, T5138647C","38.91744352","-104.6649273","","12470","5000","27500000","SXFM-100","false","","","","C","30064771113"
"8589937216","P860843-L3179682","","","","12470","5000","27500000","LINE-2517","false","","","","C","30064771113"
"8589937217","M1209822-M1209823","","","","12470","5000","27500000","LINE-2518","false","","","","C","30064771113"
"8589937218","M1108315-N1230121","","","","12470","5000","27500000","LINE-2519","false","","","","C","30064771113"
"8589937219","196-35541-M1108317","","","","12470","5000","27500000","LINE-2520","false","","","","C","30064771113"
"8589937220","M1027042-L3235248","","","","12470","5000","27500000","LINE-2521","false","","","","C","30064771113"
"25769804914","LoadTransformer, T5321861C","38.98903218","-104.6408805","","12470","5000","27500000","SXFM-827","false","","","","C","30064771113"
"8589937221","M1089179-M1069451","","","","12470","5000","27500000","LINE-2522","false","","","","C","30064771113"
"8589937222","M1069174-L3216347","","","","12470","5000","27500000","LINE-2523","false","","","","C","30064771113"
"25769804915","LoadTransformer, T5138413C","38.91954161","-104.6710476","","12470","5000","27500000","SXFM-741","false","","","","C","30064771113"
"8589937223","M1009809-L2710525","","","","12470","5000","27500000","LINE-2524","false","","","","C","30064771113"
"25769804916","LoadTransformer, T5355437C","38.96043457","-104.6339061","","12470","5000","27500000","SXFM-394","false","","","","C","30064771113"
"8589937224","M1209822-L2992556","","","","12470","5000","27500000","LINE-2525","false","","","","C","30064771113"
"25769804917","LoadTransformer, T5346639C","38.95446503","-104.7159789","","12470","5000","27500000","SXFM-230","false","","","","C","30064771113"
"8589937225","M1027043-D6019477-1_INT","","","","12470","5000","27500000","LINE-2526","false","","","","C","30064771113"
"8589937338","Switch, V9287_48332_sw","38.94648419797514","-104.72096487879753","","12470","5000","27500000","SW-46","false","","","","C","30064771113"
"8589937226","L3048205-M1108361","","","","12470","5000","27500000","LINE-2527","false","","","","C","30064771113"
"25769804918","LoadTransformer, T5274994C","38.93628647","-104.680339","","12470","5000","27500000","SXFM-939","false","","","","C","30064771113"
"8589937227","M1089118-L2973158","","","","12470","5000","27500000","LINE-2528","false","","","","C","30064771113"
"25769804919","LoadTransformer, T5138259C","38.9229355","-104.6728127","","12470","5000","27500000","SXFM-568","false","","","","C","30064771113"
"8589937228","M1089173-M1089174","","","","12470","5000","27500000","LINE-2529","false","","","","C","30064771113"
"8589937229","L3141388-L3626914","","","","12470","5000","27500000","LINE-2530","false","","","","C","30064771113"
"25769804920","LoadTransformer, T5138416C","38.91793887","-104.6713871","","12470","5000","27500000","SXFM-658","false","","","","C","30064771113"
"25769804921","LoadTransformer, T2224179616C","38.91759185","-104.6714503","","12470","5000","27500000","SXFM-897","false","","","","C","30064771113"
"8589937230","L3216347-L2785523","","","","12470","5000","27500000","LINE-2531","false","","","","C","30064771113"
"25769804922","LoadTransformer, T5138412C","38.91876857","-104.6710476","","12470","5000","27500000","SXFM-117","false","","","","C","30064771113"
"8589937231","L3141399-M1069210","","","","12470","5000","27500000","LINE-2532","false","","","","C","30064771113"
"8589937232","L2785523-L3141388","","","","12470","5000","27500000","LINE-2533","false","","","","C","30064771113"
"8589937233","M1108361-M1089155","","","","12470","5000","27500000","LINE-2534","false","","","","C","30064771113"
"8589937234","M1108353-L3048205","","","","12470","5000","27500000","LINE-2535","false","","","","C","30064771113"
"8589937235","E182727-M1027042","","","","12470","5000","27500000","LINE-2536","false","","","","C","30064771113"
"8589937236","M1089115-L2991911","","","","12470","5000","27500000","LINE-2537","false","","","","C","30064771113"
"25769804923","LoadTransformer, T5138258C","38.92226663","-104.6716696","","12470","5000","27500000","SXFM-426","false","","","","C","30064771113"
"8589937237","M1089170-L2879062","","","","12470","5000","27500000","LINE-2538","false","","","","C","30064771113"
"25769804924","LoadTransformer, T21385192C","38.94585257","-104.675279","","12470","5000","27500000","SXFM-879","false","","","","C","30064771113"
"8589937238","M1069208-L3010567","","","","12470","5000","27500000","LINE-2539","false","","","","C","30064771113"
"25769804925","LoadTransformer, T5302813C","38.92671648","-104.6705764","","12470","5000","27500000","SXFM-854","false","","","","C","30064771113"
"8589937239","L3626914-M1089102","","","","12470","5000","27500000","LINE-2540","false","","","","C","30064771113"
"8589937240","L2673323-M1009809","","","","12470","5000","27500000","LINE-2541","false","","","","C","30064771113"
"25769804926","LoadTransformer, T5355438C","38.96006125","-104.6353101","","12470","5000","27500000","SXFM-1050","false","","","","C","30064771113"
"8589937241","M1089174-P827501","","","","12470","5000","27500000","LINE-2542","false","","","","C","30064771113"
"8589937242","N1144666-M1027041","","","","12470","5000","27500000","LINE-2543","false","","","","C","30064771113"
"8589937243","L2879062-M1089173","","","","12470","5000","27500000","LINE-2544","false","","","","C","30064771113"
"8589937244","M1027042-N1144666","","","","12470","5000","27500000","LINE-2545","false","","","","C","30064771113"
"8589937245","M1089155-M1089158","","","","12470","5000","27500000","LINE-2546","false","","","","C","30064771113"
"8589937246","M1108344-L2804250","","","","12470","5000","27500000","LINE-2547","false","","","","C","30064771113"
"25769804927","LoadTransformer, T5274992C","38.93506602","-104.6815226","","12470","5000","27500000","SXFM-722","false","","","","C","30064771113"
"8589937247","M1069224-M1069226","","","","12470","5000","27500000","LINE-2548","false","","","","C","30064771113"
"8589937248","M1069483-P827503","","","","12470","5000","27500000","LINE-2549","false","","","","C","30064771113"
"8589937249","P827503-N1137994","","","","12470","5000","27500000","LINE-2550","false","","","","C","30064771113"
"8589937250","M1069484-L2785517","","","","12470","5000","27500000","LINE-2551","false","","","","C","30064771113"
"8589937251","L2806553-M1166391","","","","12470","5000","27500000","LINE-2552","false","","","","C","30064771113"
"25769804928","LoadTransformer, T227411655C","38.96003408","-104.7127601","","12470","5000","27500000","SXFM-406","false","","","","C","30064771113"
"8589937252","N1137994-M1069484","","","","12470","5000","27500000","LINE-2553","false","","","","C","30064771113"
"8589937253","L2748133-L3085399","","","","12470","5000","27500000","LINE-2554","false","","","","C","30064771113"
"25769804929","LoadTransformer, T5302861C","38.93048186","-104.6676313","","12470","5000","27500000","SXFM-809","false","","","","C","30064771113"
"25769804930","LoadTransformer, T5302862C","38.93114628","-104.6680149","","12470","5000","27500000","SXFM-947","false","","","","C","30064771113"
"8589937254","M1069451-L2804282","","","","12470","5000","27500000","LINE-2555","false","","","","C","30064771113"
"25769804931","LoadTransformer, T5337641C","38.94792384","-104.6690117","","12470","5000","27500000","SXFM-229","false","","","","C","30064771113"
"8589937255","L2804282-L3104154","","","","12470","5000","27500000","LINE-2556","false","","","","C","30064771113"
"8589937256","L3064514-L3048888","","","","12470","5000","27500000","LINE-2557","false","","","","C","30064771113"
"25769804932","LoadTransformer, T5251857C","38.96775215","-104.7020157","","12470","5000","27500000","SXFM-225","false","","","","C","30064771113"
"8589937257","M1166407-L3064514","","","","12470","5000","27500000","LINE-2558","false","","","","C","30064771113"
"8589937258","L3254873-M1166393","","","","12470","5000","27500000","LINE-2559","false","","","","C","30064771113"
"25769804933","LoadTransformer, T5251862C","38.9624697","-104.706628","","12470","5000","27500000","SXFM-1091","false","","","","C","30064771113"
"8589937259","M1069227-L2748133","","","","12470","5000","27500000","LINE-2560","false","","","","C","30064771113"
"8589937260","M1009807-L2673323","","","","12470","5000","27500000","LINE-2561","false","","","","C","30064771113"
"8589937261","M1069226-M1069227","","","","12470","5000","27500000","LINE-2562","false","","","","C","30064771113"
"8589937262","M1166391-L3254873","","","","12470","5000","27500000","LINE-2563","false","","","","C","30064771113"
"8589937263","M1166370-L3067506","","","","12470","5000","27500000","LINE-2564","false","","","","C","30064771113"
"8589937264","L2879076-M1089122","","","","12470","5000","27500000","LINE-2565","false","","","","C","30064771113"
"25769804934","LoadTransformer, T5138380C","38.92252282","-104.6710205","","12470","5000","27500000","SXFM-564","false","","","","C","30064771113"
"8589937265","M1026662-N1140831","","","","12470","5000","27500000","LINE-2566","false","","","","C","30064771113"
"8589937266","L3029503-M1069202","","","","12470","5000","27500000","LINE-2567","false","","","","C","30064771113"
"25769804935","LoadTransformer, T5138373C","38.92380004","-104.6708217","","12470","5000","27500000","SXFM-1015","false","","","","C","30064771113"
"8589937267","L2861197-L3160896","","","","12470","5000","27500000","LINE-2568","false","","","","C","30064771113"
"25769804936","LoadTransformer, T21474711C","38.946329","-104.6910772","","12470","5000","27500000","SXFM-662","false","","","","C","30064771113"
"25769804937","LoadTransformer, T5260573C","38.9457218","-104.6908138","","12470","5000","27500000","SXFM-436","false","","","","C","30064771113"
"8589937268","M1125961-M1125959","","","","12470","5000","27500000","LINE-2569","false","","","","C","30064771113"
"8589937269","M1089173-L2673307","","","","12470","5000","27500000","LINE-2570","false","","","","C","30064771113"
